name,rest_id,city,area,rating,cuisine,cost_for_two,del_time,max_del_time,min_del_time,loc,disc_meta,disc_type,disc_op_type,fee,menu_link,slug
MEALFUL WRAPS,274772,1,HSR,--,"['Fast Food', 'North Indian', 'Desserts', 'Snacks', 'Indian']",25000,28,28,28,Harlur Road,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,mealful-wraps-meals-in-a-wrap-harlur-road-hsr
Itminaan Biryani - Dum Pukht,313595,1,HSR,4.1,"['Biryani', 'North Indian', 'Mughlai']",40000,29,29,29,Harlur Road,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,itminaan-dum-pukht-biryani-harlur-road-hsr
LeanCrust Pizza,313460,1,HSR,--,"['Pizzas', 'Italian', 'Healthy Food']",35000,29,29,29,Harlur Road,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,leancrust-pizza-harlur-road-hsr
Slurpy Shakes,59615,1,Bellandur Sarjapur,--,"['Beverages', 'Ice Cream', 'Desserts']",20000,29,29,29,Bellandur/Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,slurpy-shake-rjapur-main-rd-kaikondrahalli-bellandursarjapur
Great Indian Khichdi,246632,1,HSR,4.3,"['Indian', 'Home Food', 'Healthy Food']",20000,29,29,29,"24th Cross Road,Sector 2",50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,great-indian-khichdi-hsr-hsr
GHAR WALA KHANA,302418,1,Kudlu Gate,--,['Indian'],14900,30,30,30,Kudlu Gate,50% off on all orders,Percentage,RESTAURANT,2500,,ghar-wala-khana-kudlu-gate-kudlu-gate
Sabzi Aur Roti,302428,1,Kudlu Gate,--,['Indian'],15000,30,30,30,Kudlu Gate,50% off on all orders,Percentage,RESTAURANT,2500,,sabzi-aur-roti-kudlu-gate-kudlu-gate
Yumlane Pizza,239375,1,Electronic City,3.5,"['Pizzas', 'Desserts', 'Ice Cream', 'Beverages', 'Italian']",30000,30,30,30,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,yumlane-pizza-electronic-city-electronic-city
The Daily Diner,305833,1,HSR,3.8,"['North Indian', 'Indian', 'Beverages', 'Home Food', 'Combo', 'Healthy Food', 'South Indian']",25000,31,31,31,"Link Rd, BDA Layout",50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,paratha-combo-link-rd-bda-layout-hsr
Mama Mia! - Italian Ice Creams,184129,1,HSR,4.2,"['Ice Cream', 'Desserts', 'Bakery', 'Sweets']",20000,31,31,31,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,mama-mia-hsr
Chai Point,10306,1,HSR,4.3,"['Bakery', 'Cafe', 'Combo', 'Beverages', 'Maharashtrian', 'Snacks', 'Street Food', 'South Indian', 'Punjabi', 'Fast Food']",15000,31,31,31,5th Main,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,chai-point-5th-main-hsr
Khichdi Kahani,276659,1,HSR,3.9,"['Healthy Food', 'North Indian']",20000,32,32,32,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,khichdi-kahani-hsr-hsr
Pastawallah,277432,1,HSR,4.1,['Italian'],20000,32,32,32,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,pastawallah-hsr-hsr
Veg Luv Bowl,277178,1,Koramangala,4,"['Indian', 'Desserts']",20000,32,32,32,Koramangala,50% off on all orders,Percentage,RESTAURANT,2800,,veg-luv-bowl-koramangala-koramangala-2
Parathazz n Paprizz,243963,1,Bellandur Sarjapur,--,['North Indian'],40000,32,32,32,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,mera-wala-paratha-bellandur-sarjapur-bellandur-sarjapur
Gourmet Pizzas By Yumlane,251838,1,Kudlu Gate,4.2,"['Pizzas', 'Desserts', 'Ice Cream', 'Beverages', 'Italian']",35000,33,33,33,Kudlu Gate,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,gourmet-pizzas-by-yumlane-kudlu-gate-kudlu-gate
"THE KOLKATTA	CUISINE",301675,1,Kudlu Gate,4.1,"['Bengali', 'Chaat', 'Snacks']",20000,33,33,33,Kudlu Gate,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,"the-kolkatta	cuisine-kudlu-gate-kudlu-gate"
The Biryani Life,210199,1,Kudlu Gate,3.4,"['Biryani', 'Mughlai', 'Indian']",25000,33,33,33,AECS Layout,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,the-biryani-life-aecs-layout-kudlu-gate
Canteen Central,124852,1,HSR,4.2,"['Snacks', 'Fast Food', 'North Indian', 'South Indian']",20000,33,33,33,24th main Parangipalya,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,zippy-hsr
Sandwich Eats,230259,1,HSR,4.2,"['Fast Food', 'Indian', 'Snacks', 'Beverages', 'Bakery', 'Desserts']",9900,33,33,33,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,sandwich-eats-hsr-hsr
Khichdi Experiment,184156,1,HSR,4.4,"['Home Food', 'Healthy Food', 'Indian']",25000,33,33,33,"Link Rd, BDA Layout",50% off | Use SPECIALS,Percentage,RESTAURANT,2500,,khichidi-experiment-27th-main-hsr-layout-hsr
NIC Natural Ice Creams,69138,1,HSR,4.6,"['Ice Cream', 'Desserts']",12000,33,33,33,15th A Main HSR Layout,50% off | Use SPECIALS,Percentage,RESTAURANT,2800,,nic-natural-ice-creams-devarabisanahalli-bellandur-kadubeesanahalli
CHOLE BHATURA AND PARATHAS,302429,1,Kudlu Gate,--,"['Indian', 'Chinese']",15000,34,34,34,Kudlu Gate,50% off on all orders,Percentage,RESTAURANT,2500,,chole-bhatura-and-parathas-kudlu-gate-kudlu-gate
Biryani Khazana,203786,1,HSR,4.3,['Biryani'],40000,34,34,34,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,biryani-khazana-hsr-hsr
Pop Pulao,281460,1,HSR,3.8,['Indian'],20000,34,34,34,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,pop-pulao-hsr-hsr
Bowl 99,329428,1,HSR,4.1,['Indian'],25000,34,34,34,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,bowl-99-hsr-hsr
The Veggie Thali,277179,1,HSR,3.8,['Indian'],20000,34,34,34,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,the-veggie-thali-hsr-hsr
The Good Bowl,210198,1,Kudlu Gate,--,"['Fast Food', 'North Indian']",40000,35,35,35,AECS Layout,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,the-good-bowl-aecs-layout-kudlu-gate
Rolls On Wheels,1308,1,HSR,3.9,['Fast Food'],30000,35,35,35,Opposite NIFT College,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,rolls-on-wheels-opposite-nift-college-hsr
Smoodies,110402,1,HSR,4.3,"['Beverages', 'Healthy Food']",14000,35,35,35,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,smoodies-marathahalli
Sandwich Point,262749,1,HSR,4.3,['Indian'],9900,36,36,36,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,sandwich-point-hsr-hsr
The Golden Thali,213932,1,HSR,4.3,"['Indian', 'North Indian']",20000,36,36,36,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,the-golden-thali-hsr-hsr
Bowlsome,219699,1,HSR,4.4,"['Indian', 'North Indian', 'Desserts']",25000,36,36,36,"Link Rd, BDA Layout",50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,bowlsome-link-rd-bda-layout-hsr
"FROST	&	FEATHER",280283,1,HSR,4,"['Pizzas', 'Beverages', 'Ice Cream', 'American', 'Continental', 'Desserts']",30000,36,36,36,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,"frost	&	feather-hsr-hsr"
Adiga's,381,1,HSR,4.2,"['South Indian', 'North Indian', 'Chinese', 'Thalis', 'Fast Food', 'Juices', 'Desserts']",20000,36,36,36,7th Sector,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,vasudev-adigas-7th-sector-hsr
Maggie's Kitchen,277433,1,HSR,4.4,['North Indian'],20000,37,37,37,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,maggie's-kitchen-hsr-hsr
FreshMenu,6907,1,HSR,4,"['Chinese', 'Continental', 'Italian', 'Mediterranean', 'Thai', 'Lebanese', 'American', 'Asian', 'Beverages', 'Bakery', 'Biryani', 'Cafe', 'Desserts', 'Mexican', 'North Indian', 'Salads', 'Pizzas']",25000,37,37,37,HSR 3rd Sector,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,freshmenu-hsr-3rd-sector-hsr
BaHa Smoothie,333293,1,HSR,--,"['Healthy Food', 'Juices', 'Beverages', 'Snacks', 'Desserts']",40000,37,37,37,SECTOR 3,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,baha-smoothies-sector-3-hsr
Natural Ice Creams Mow,337531,1,Bellandur Sarjapur,4.2,"['Ice Cream', 'Desserts']",12000,37,37,37,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,natural-ice-creams-mow-bellandur-sarjapur-bellandur-sarjapur
The Golden Bowl,213933,1,HSR,4.3,"['Indian', 'North Indian']",20000,38,38,38,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,the-golden-bowl-hsr-hsr
Roll Rutba,313824,1,HSR,4.2,"['Fast Food', 'Beverages']",20000,38,38,38,Mangammanapalya,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,roll-rutba-hsr-hsr
Natural Ice Creams Mow,337562,1,HSR,--,"['Desserts', 'Ice Cream']",12000,38,38,38,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,natural-ice-creams-mow-hsr-hsr-2
Wow! Momo,244004,1,HSR,4,"['Tibetan', 'Fast Food', 'Chinese', 'Snacks', 'Continental', 'Desserts']",30000,38,38,38,Kitchen HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,wow-momo-kitchen-hsr-hsr
Paratha Meal co,329435,1,HSR,4.3,['Indian'],25000,39,39,39,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,paratha-meal-co-hsr-hsr
The Daily Bowl,256718,1,HSR,4.2,"['North Indian', 'Indian']",25000,39,39,39,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,the-daily-bowl-hsr-hsr
Royale Rolls,280767,1,Koramangala,4.1,['Continental'],20000,39,39,39,Koramangala,50% off on all orders,Percentage,RESTAURANT,2800,,royale-rolls-koramangala-koramangala-2
Shahenshah Biryani,259375,1,HSR,4.3,['Biryani'],40000,39,39,39,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,shahenshah-biryani-hsr-hsr
Pohaful,278035,1,HSR,4.4,['Snacks'],20000,39,39,39,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,pohaful-hsr-hsr
Koyla's,86996,1,HSR,3.9,"['North Indian', 'Fast Food', 'Mughlai', 'Seafood', 'Kebabs']",25000,39,39,39,"19th main road, 2nd sector",50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,koyla-marathahalli-marathahalli
Galito's,334102,1,Bellandur Sarjapur,4.2,"['African', 'Fast Food']",40000,39,39,39,Varthur Hobli,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,galitos-varthur-hobli-bellandur-sarjapur
Thali 99,329426,1,HSR,4.4,['North Indian'],25000,40,40,40,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,thali-99-hsr-hsr
Chai Kahani,276666,1,HSR,4.3,['Beverages'],10000,40,40,40,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,chai-kahani-hsr-hsr
Pizza Hut,240736,1,Kudlu Gate,3.7,"['Fast Food', 'Pizzas']",35000,40,40,40,Bommanahalli,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2800,,pizza-hut-bommanahalli-kudlu-gate
Paratha Maharaj,203785,1,Kudlu Gate,4.5,"['North Indian', 'Punjabi']",20000,41,41,41,Kudlu Gate,50% off on all orders,Percentage,RESTAURANT,2800,,paratha-maharaj-kudlu-gate-kudlu-gate
Namaste,241027,1,HSR,4.1,"['South Indian', 'Healthy Food', 'Thalis', 'Biryani', 'Fast Food', 'Desserts', 'Beverages', 'Indian']",10000,41,41,41,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,namaste-hsr-hsr
Burger King,57283,1,HSR,4.2,"['American', 'Fast Food']",35000,41,41,41,"Ground floor , HSR layout Sectror  3",50% off | Use SPECIALS,Percentage,RESTAURANT,2800,,burger-king-ground-floor-hsr-layout-sectror-3-hsr
Jacky Ching,244730,1,HSR,3.9,['Chinese'],20000,42,42,42,Sector 1,50% off on orders above ₹99,Percentage,RESTAURANT,2800,,jacky-ching-hsr-hsr
The Daily Meal,256754,1,HSR,3.9,['Indian'],25000,42,42,42,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,the-daily-meal-hsr-hsr
Anjappar,436,1,HSR,3.7,"['Chettinad', 'Thalis', 'Biryani', 'Chinese', 'Tandoor']",60000,42,42,42,Sector 6,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,anjappar-sector-6-hsr
Paradise Biryani,95136,1,Bellandur Sarjapur,3.8,"['Biryani', 'Kebabs']",40000,42,42,42,Kaikondrahalli,50% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,paradise-biryani-kaikondrahalli-bellandursarjapur
Canteen Central,124940,1,Bellandur Sarjapur,4.1,"['Snacks', 'Fast Food', 'North Indian', 'South Indian']",20000,42,42,42,Bellandur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,zippy-bellandur-sarjapur
Wow! China by Wow! Momo,248787,1,HSR,3.9,"['Tibetan', 'Fast Food', 'Chinese', 'Snacks', 'Continental', 'Desserts']",30000,42,42,42,Kitchen HSR Layout,50% off | Use SPECIALS,Percentage,RESTAURANT,2800,,wow-china-kitchen-hsr-layout-hsr
89 EXPRESS DHABA,300446,1,Kudlu Gate,--,['Continental'],15000,43,43,43,Kudlu Gate,50% off on all orders,Percentage,RESTAURANT,2500,,89-express-dhaba-kudlu-gate-kudlu-gate
PUNJAB TIME,302416,1,Kudlu Gate,--,"['Punjabi', 'North Indian']",9900,43,43,43,Kudlu Gate,50% off on all orders,Percentage,RESTAURANT,2500,,punjab-time-kudlu-gate-kudlu-gate
Cake Factory,320296,1,HSR,--,"['Bakery', 'Desserts']",35000,43,43,43,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,2500,,cake-factory-hsr-hsr
Yumlane Biryani,282216,1,Electronic City,3.7,"['Mughlai', 'Biryani']",40000,43,43,43,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,yumlane-biryani-electronic-city-electronic-city
Roti Curry and Co,277180,1,HSR,4.3,['Indian'],20000,44,44,44,HSR,50% off on all orders,Percentage,RESTAURANT,2800,,roti-curry-and-co-hsr-hsr
Call A Cake,45196,1,BTM,4.2,['Desserts'],30000,44,44,44,old Madiwala,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,call-a-cake-btm-btm
Natural Ice Creams Mow,337549,1,Koramangala,--,"['Ice Cream', 'Desserts']",12000,45,45,45,HSR,50% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,natural-ice-creams-mow-hsr-hsr
Das ka Ghar,150919,1,HSR,4.2,"['Bengali', 'Biryani', 'North Indian', 'Sweets']",40000,46,46,46,Roopena Agrahara NGR layout,50% off on all orders,Percentage,RESTAURANT,4000,,das-ka-ghar1-test-prod-area
Chinese BAE,217707,1,Electronic City,3.9,"['Chinese', 'Fast Food', 'Thai']",45000,46,46,46,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,chinese-b.a.e-electronic-city-electronic-city
Momoz,207568,1,Electronic City,3.9,"['Chinese', 'Seafood', 'Thai', 'Asian']",30000,46,46,46,Doddathoguru,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,momoz-electronic-city-electronic-city
Tasty Indian Meals,318120,1,Electronic City,3.6,"['Indian', 'North Indian', 'Thalis']",25000,46,46,46,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,tasty-indian-meals-electronic-city-electronic-city
Little Italy,16036,1,Bellandur Sarjapur,4,"['Pizzas', 'Salads', 'Combo', 'Italian', 'Mexican', 'Desserts', 'Beverages']",85000,47,47,47,Sarjapur Road,50% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,little-italy-sarjapur-road-bellandursarjapur
Chopstick,207569,1,Electronic City,4,['Chinese'],40000,47,47,47,Doddathoguru,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,chopstick-electronic-city-electronic-city
Sarjapur Social,80864,1,Bellandur Sarjapur,4.1,"['Indian', 'Chinese', 'South Indian', 'American', 'Fast Food', 'Kebabs', 'Mughlai', 'Biryani', 'Combo']",60000,48,48,48,Doddakannelli,50% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,sarjapur-social-sarjapur-road-bellandursarjapur
Biryani Tales,318123,1,Electronic City,3.4,"['Biryani', 'Indian', 'Kebabs']",30000,48,48,48,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,biryani-tales-electronic-city-electronic-city
Donne Biryani Mandi,227164,1,BTM,4,"['Biryani', 'Andhra', 'South Indian']",15000,49,49,49,BTM,50% off on orders above ₹99,Percentage,RESTAURANT,6000,,donne-biryani-mandi-btm-btm
Vegan Heat,46646,1,HSR,4,"['Healthy Food', 'Italian', 'South Indian', 'Desserts', 'Continental', 'Jain', 'American', 'Salads', 'Thai']",25500,49,49,49,Koramangala,50% off on all orders,Percentage,RESTAURANT,4000,,vegan-heat-koramangala-koramangala
Veg Meals Express,323281,1,Electronic City,3.5,"['Indian', 'North Indian', 'Thalis', 'Beverages']",25000,49,49,49,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,veg-meals-express-electronic-city-electronic-city
The Foody Station,333648,1,Bellandur Sarjapur,--,"['American', 'Continental', 'Fast Food', 'Snacks']",15000,50,50,50,Bellandur Sarjapur,50% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,the-foody-station-bellandur-sarjapur-bellandur-sarjapur
Mediterranean Delights,318136,1,Electronic City,3.7,"['Arabian', 'Lebanese', 'Mediterranean', 'Turkish']",40000,51,51,51,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,mediterranean-delights-electronic-city-electronic-city
Smoke House Deli,153056,1,Bellandur Sarjapur,4.2,"['European', 'Italian', 'American', 'Pastas', 'Salads', 'Juices', 'Desserts', 'Combo']",80000,51,51,51,Doddakannelli,50% off | Use SWIGGYIT,Percentage,RESTAURANT,4000,,smoke-house-deli-forum-shantiniketan-mall-whitefield
Punjabi Dhaba,46489,1,HSR,4.1,"['North Indian', 'Chinese']",35000,54,54,54,Vivek Nagar,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,punjabi-dhaba-ejipura-koramangala
Abiruchi Restaurant,325734,1,Electronic City,3.7,"['Andhra', 'North Indian', 'Chinese', 'South Indian']",25000,54,54,54,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,abiruchi-restaurant-electronic-city-electronic-city
Hungeroo,177502,1,Electronic City,--,"['Pizzas', 'Italian', 'Desserts', 'Fast Food']",50000,54,54,54,electronic city phase 2,50% off | Use SWIGGYIT,Percentage,RESTAURANT,5000,,hungeroo-test-prod-area-2
 Sri Lakshmi Dhaba,124023,1,BTM,3.5,['North Indian'],20000,55,55,55,"100 Feet Ring Road, B T M Mico Layout",50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,sri-lakshmi-dhaba-btm
Foodie Paradise,214641,1,Arekere,--,"['Combo', 'Italian', 'Pizzas']",20000,56,56,56,Bilekahalli,50% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,foodie-paradise-koramangala-koramangala
Kitchens of China,124198,1,Electronic City,4.1,"['Chinese', 'Combo', 'Asian']",35000,57,57,57,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,the-chinese-box-electronic-city-electronic-city
Juice Shop,246129,1,Electronic City,4.1,"['Fast Food', 'Juices']",15000,57,57,57,Electronic City,50% off | Use SWIGGYIT,Percentage,RESTAURANT,0,,juice-shop-electronic-city-electronic-city
Voosh Chai Samosa,327346,1,BTM,5,"['Beverages', 'Snacks', 'North Indian']",20000,57,57,57,BTM,50% off | Use SWIGGYIT,Percentage,RESTAURANT,6000,,voosh-chai-samosa-btm-btm-2
